ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04928,"Parathyroid hormone synthesis, secretion and action",100,-0.4822081466168461,-1.6256094387903857,0.001038940565463532,0.008818324799544126,0.006081603310030432,2890,"tags=27%, list=14%, signal=23%",7421/5330/1958/9935/5332/3727/5567/1388/4929/5578/5604/4205/860/6256/2625/3708/65125/23236/1385/11214/9586/596/3709/673/27347/2776/5579
hsa05205,Proteoglycans in cancer,177,-0.4170159475009432,-1.5123842804967782,0.001083495797243715,0.008977536605733638,0.0061914045556783716,2332,"tags=24%, list=11%, signal=22%",27250/5293/5501/5058/2475/2002/5567/22808/54776/5578/5604/816/5295/23365/867/5500/5603/7410/5170/7023/3059/3480/6774/288/6654/1432/4193/3091/2549/7097/5291/6655/8826/3708/10000/4659/6093/817/4660/3709/673/10451/5579
hsa04260,Cardiac muscle contraction,67,0.5219878162171491,1.7033556275296147,0.0012149230178725248,0.009832400237666015,0.0067809656811489765,2693,"tags=33%, list=13%, signal=29%",7381/1350/1340/481/29796/9167/6262/1329/483/9377/1327/1347/7386/27089/7384/1346/4635/1537/776/7171/1345/482
hsa05215,Prostate cancer,98,-0.483156226725704,-1.6252890315164985,0.0014098578736399905,0.010912222610558313,0.007525670765902285,2311,"tags=32%, list=11%, signal=28%",5293/6573/6692/2475/2308/2033/5604/5295/2932/56034/5728/6934/5170/1870/3480/6654/7184/1387/4193/80310/5291/6655/51176/10000/3320/5154/6935/1385/9586/596/673
hsa04660,T cell receptor signaling pathway,114,-0.4637405137124812,-1.5911370906031839,0.0014110632686066785,0.010912222610558313,0.007525670765902285,2884,"tags=34%, list=14%, signal=30%",9402/5290/4690/7006/57144/8440/5293/5058/5604/5525/5295/2932/959/5603/7410/55844/5532/5170/84433/5599/5534/10125/6654/1432/919/9020/29851/3937/5291/6655/3702/2534/10000/868/5588/10451/5527/5530/5788
hsa05168,Herpes simplex virus 1 infection,156,0.40409862999456414,1.4890516535129708,0.0017162375449069713,0.012983710122339696,0.008954282842992895,2612,"tags=28%, list=12%, signal=25%",637/567/3107/3105/3122/972/3454/3113/3133/3134/3106/5499/6352/3109/3127/5452/8683/3553/3117/7157/8717/1147/4938/6009/3115/3665/1616/3111/54205/10929/2923/5970/3123/3119/3459/8891/684/29110/1978/3678/6890/64135/7248/4792
hsa05132,Salmonella infection,235,0.373207540906049,1.4321203358479253,0.001921942864164444,0.014230555675089926,0.009814176327648225,2668,"tags=32%, list=13%, signal=28%",5216/7295/10627/391/10092/127829/6188/10095/5605/7280/5585/7277/6281/1434/197259/55845/302/10540/838/23643/10671/3071/79792/8677/89953/3553/29108/4636/23265/375/81027/103910/6993/10398/81873/8717/10121/71/1147/112574/5868/10109/83547/3326/8743/54205/23207/7100/2597/3265/5595/25828/6500/10810/23339/5601/5970/929/5286/1785/147700/5063/55860/9266/3836/8797/5869/2353/837/10640/8655/51143/7846/4792/347733
hsa04721,Synaptic vesicle cycle,70,0.4892697434927735,1.6147574834295157,0.0019960974178015885,0.014471706279061516,0.009980487089007945,3954,"tags=40%, list=19%, signal=33%",6616/6506/9296/533/160/523/1175/22999/526/1212/773/6571/10815/6857/1785/535/774/8992/4905/9114/51382/9550/2054/10312/155066/26052/1173/528
hsa05110,Vibrio cholerae infection,46,0.5694599023312282,1.7631233487386975,0.003003008051288666,0.021114146561955538,0.014561480387555545,3954,"tags=50%, list=19%, signal=41%",10952/537/23480/9296/533/523/375/526/10945/71/5566/2778/535/7082/60/8992/9114/51382/9550/10312/155066/6558/528
hsa04012,ErbB signaling pathway,82,-0.4825007371212479,-1.5881939489363233,0.0030336417474074047,0.021114146561955538,0.014561480387555545,2844,"tags=38%, list=14%, signal=33%",5290/4690/399694/6198/53358/57144/8440/5293/5058/2475/2002/6776/6416/10718/6777/5578/5604/816/5295/2932/867/5599/6654/2549/5291/6655/10000/868/817/673/5579
hsa04310,Wnt signaling pathway,146,-0.4273808192219701,-1.514131009760341,0.003113234902159137,0.021243249920615288,0.014650517186631233,4730,"tags=40%, list=23%, signal=31%",10297/56998/1499/7089/4088/440193/81029/7480/55366/2487/6477/84133/4775/59352/27123/85407/4772/5176/1857/23500/25776/9475/79718/5533/1459/5330/144165/5332/57805/51701/5567/5578/2033/816/1457/2932/1454/6934/8454/5532/5467/283106/5599/8607/5534/57680/6259/1387/1488/51176/896/23236/102800317/817/7091/6907/5530/5579
hsa04064,NF-kappa B signaling pathway,94,-0.4677768011296581,-1.5717378096073715,0.0031916299551752953,0.021359369700019285,0.014730599793116746,2807,"tags=31%, list=13%, signal=27%",1459/7132/29760/142/3383/7187/51135/10913/3554/5743/1457/7128/7706/1540/959/283106/84433/330/9020/6850/23085/8737/472/596/4067/5588/23118/8837/5579
hsa04392,Hippo signaling pathway - multiple species,27,-0.6459672320173726,-1.7440860629386314,0.0032603323068309343,0.02140746495805972,0.014763768936592911,3015,"tags=41%, list=14%, signal=35%",8994/9770/83937/5058/26524/7003/1454/6788/92597/9113/102800317
hsa04725,Cholinergic synapse,102,-0.4527733971976948,-1.5311145775527872,0.0035378091463993573,0.022799214499018082,0.015723596206219364,2844,"tags=28%, list=14%, signal=25%",5290/5330/3717/2788/5332/5293/5567/5578/5604/816/5295/56479/3784/2782/5291/2534/3708/10000/54331/23236/814/1385/23533/9586/596/817/3709/2776/5579
hsa04014,Ras signaling pathway,205,-0.37847149305108474,-1.3972592881096355,0.004720769668178525,0.029869597173202304,0.020599722188415385,2844,"tags=22%, list=14%, signal=20%",5290/55770/399694/53358/57144/2114/2788/2904/5293/5058/2002/5567/22808/5578/5604/284/5921/5295/285/56034/22821/5599/5898/3480/253959/5922/10125/6654/2782/57148/80310/2549/2113/5291/6655/10000/54331/5154/5321/5966/6789/5906/5924/5579/57186/9846
hsa04912,GnRH signaling pathway,84,-0.4704472616430771,-1.549901076731252,0.005035487646057092,0.030939260053182493,0.021337420726332754,2797,"tags=30%, list=13%, signal=26%",5330/1958/4214/5332/2002/5567/6416/5578/5604/816/5603/5599/5608/6654/1432/6655/3708/10746/23236/5321/2185/817/3709/2776/5579
hsa04668,TNF signaling pathway,106,-0.4428906478710251,-1.5056949206185533,0.005067637422504029,0.030939260053182493,0.021337420726332754,2844,"tags=29%, list=14%, signal=25%",5290/83786/7132/3383/7187/5293/6416/1388/5743/5604/5295/7128/1540/5603/8809/5599/5608/330/1432/9020/3600/5291/8737/10000/83737/1385/9586/23118/8837/4217/9252
hsa05214,Glioma,71,-0.4927836988595579,-1.5721077207400227,0.005170060722557849,0.031020364335347096,0.021393354714032482,2844,"tags=38%, list=14%, signal=33%",5290/399694/53358/1643/5293/2475/581/5578/5604/816/5295/1021/5728/1870/3480/51426/6654/4193/57118/5291/6655/10000/814/5154/817/673/5579
hsa04068,FoxO signaling pathway,124,-0.43228498809723664,-1.5069212213299032,0.0054647135047561236,0.03218379388400379,0.022195719920002615,2051,"tags=27%, list=10%, signal=24%",51701/2308/7048/664/2033/5604/23678/5934/5295/51422/5603/8660/1454/5728/5170/5599/3480/6774/604/6654/1432/1387/4193/3575/10769/23710/5291/6655/472/10000/102800317/6789/673
hsa04919,Thyroid hormone signaling pathway,110,-0.43571886047725783,-1.4909023840682243,0.005548929980000653,0.03218379388400379,0.022195719920002615,3059,"tags=34%, list=15%, signal=29%",5211/476/6548/4853/9862/3685/5290/5330/5332/5293/117247/2475/5567/2308/5578/2033/5604/10499/5295/2932/488/5170/4851/1387/4193/3091/9969/6256/5291/9882/10000/23236/8202/23389/9442/5579/8648
hsa04380,Osteoclast differentiation,123,-0.4140172950699702,-1.440637359354159,0.005685761925502876,0.03243680573893444,0.022370210854437547,2844,"tags=28%, list=14%, signal=25%",5290/11025/7132/7006/29760/3727/5293/3554/7048/54/5604/5295/1540/488/5603/3460/5532/5599/5608/5534/10859/1432/9020/3937/5291/6850/2534/3708/10000/814/1385/3709/23118/5530/9846
hsa04720,Long-term potentiation,61,-0.5106873529503158,-1.5945821286145683,0.006096450056290943,0.03371875012128991,0.0232543104284758,2408,"tags=39%, list=11%, signal=35%",5332/2904/6196/5501/5567/5578/2033/5604/816/5500/5532/5534/1387/3708/23236/814/5906/817/3709/673/2776/6197/5530/5579
