ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-9711123,Cellular response to chemical stress,145,-0.37682011159789475,-1.6573367881317347,6.717531488331037e-4,0.012091556678995866,0.009012638143131026,2547,"tags=32%, list=16%, signal=28%",14776/14782/26462/19188/328572/66401/14870/17992/17135/140742/20466/17972/12862/26443/78294/19179/22166/19167/56438/66142/19186/13063/109151/69077/11758/20655/26446/15368/56637/12868/16913/621823/18024/14869/11651/17463/12861/22186/12867/110323/18477/13058/26444/14778/66997/12864/22187
R-MMU-69052,Switching of origins to a post-replicative state,88,-0.4212393868854034,-1.6931876896087832,6.920578571106598e-4,0.012249424070858678,0.009130307167495022,3114,"tags=38%, list=19%, signal=30%",17220/17216/19175/26428/17219/22190/18392/19188/52206/26443/66634/78294/19179/19167/56438/19186/17222/69077/26446/17215/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-5654738,Signaling by FGFR2,53,-0.48751749431970015,-1.8151975762172317,7.545629864909153e-4,0.012791771262047953,0.009534554454415763,2663,"tags=36%, list=17%, signal=30%",22190/20021/72514/18708/19205/67710/78294/68705/66491/18803/19247/14180/15382/14178/69241/14183/22186/24064/22187
R-MMU-8939902,Regulation of RUNX2 expression and activity,51,-0.48533300913203614,-1.796983978595107,7.573943673032641e-4,0.012791771262047953,0.009534554454415763,1794,"tags=33%, list=11%, signal=30%",26443/78294/19179/19167/56438/19186/69077/26446/56424/16913/621823/17463/22186/12393/26444/66997/22187
R-MMU-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,74,-0.43854044104136647,-1.7317962026520164,7.588338884265735e-4,0.012791771262047953,0.009534554454415763,2398,"tags=34%, list=15%, signal=29%",19188/30939/52206/26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/268697/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-69620,Cell Cycle Checkpoints,237,-0.32072567825602655,-1.5006259843559173,7.863266547096493e-4,0.013048107926588243,0.009725619150356189,3414,"tags=32%, list=21%, signal=26%",22627/67139/231724/102920/17220/13427/17216/19175/29813/26428/19053/17219/12189/108911/12235/22190/234663/18392/226849/73699/19188/20184/19356/22059/15204/52206/225182/12544/93765/52696/26443/58230/20877/66634/78294/67203/19179/13424/19167/26886/103573/19186/17222/21975/22629/55948/69077/19718/26446/12144/17215/69957/100043813/68999/12615/16913/216080/621823/268697/69736/226747/12575/17463/110379/22630/77891/22186/67629/106344/68240/75430/83815/52717/26444/66997/57294/22187
R-MMU-2559582,Senescence-Associated Secretory Phenotype (SASP),38,-0.5297070706813745,-1.818001367912883,8.508227494733702e-4,0.013901134768318755,0.010361436560388248,2297,"tags=45%, list=14%, signal=38%",22190/12571/52206/12567/78294/12608/17222/110651/69957/68999/216080/12575/77891/22186/75430/52717/22187
R-MMU-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,71,-0.44451700194589866,-1.7426342852659242,8.825377552272242e-4,0.013988882030616597,0.010426840407397843,1794,"tags=30%, list=11%, signal=26%",26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-68886,M Phase,318,-0.29985272454930856,-1.441712709348776,8.812366679682144e-4,0.013988882030616597,0.010426840407397843,3702,"tags=35%, list=23%, signal=27%",83922/19052/66156/227699/54130/76308/71955/19170/70385/75608/208518/12995/98386/22627/216274/70231/67139/102920/100088/219103/13427/19175/19053/78798/64898/108911/66352/218914/12235/22190/71819/66679/234663/78887/67181/226849/73699/19188/68298/30939/54392/52206/23825/14211/381644/67951/52696/227613/26443/20877/78294/67203/223921/19179/72787/13424/225745/19167/26886/103573/18751/19186/17222/59021/69077/70099/18750/22142/230376/26446/101706/76478/170762/22218/50850/19348/208092/22196/69957/66700/100043813/382030/68999/12615/16913/216080/15081/621823/59046/268697/53598/22146/69736/226747/17463/110379/103733/19384/56086/77891/22186/67629/99100/75430/16211/83815/52717/26444/66997/57294/22187
R-MMU-9759194,Nuclear events mediated by NFE2L2,54,-0.47029551254380286,-1.7544639621542235,9.339461509121076e-4,0.014374649453168962,0.010714378420837604,1794,"tags=33%, list=11%, signal=30%",26443/78294/19179/19167/56438/19186/69077/26446/56637/16913/621823/18024/17463/22186/18477/26444/66997/22187
