ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0010565,regulation of cellular ketone metabolic process,16/251,151/16510,0.10596026490066225,6.9697369462547165,9.15620739016129,1.2459422409633926e-9,2.48751275476551e-8,1.966126768057653e-8,Acsl5/Apoc1/Dgat2/Dbi/Acadl/Fabp3/Acadvl/Acacb/Pdk4/Ces1d/Comt/Dgat1/Fabp5/Pparg/Adipoq/Plin5,16
GO:0009409,response to cold,10/251,46/16510,0.21739130434782608,14.299324441364973,11.222539612364427,1.3902319337627433e-9,2.728406511026191e-8,2.1565288721412274e-8,Ucp1/Acadl/Acot11/Acadvl/Acadm/Cidea/Tmem135/Ces1d/Plin1/Lipe,10
GO:1905954,positive regulation of lipid localization,14/251,111/16510,0.12612612612612611,8.296184630845985,9.58294401119468,1.390576253422839e-9,2.728406511026191e-8,2.1565288721412274e-8,Plin2/Acsl5/Dbi/Cd36/Scp2/Fabp3/Acsl1/Acacb/Cidea/Tmem135/Ces1d/Pparg/Adipoq/Plin5,14
GO:0072593,reactive oxygen species metabolic process,19/251,223/16510,0.08520179372197309,5.6043092205170355,8.600955387234343,1.4229701464025906e-9,2.768102609583159e-8,2.1879046155663766e-8,Cycs/Ucp1/G6pdx/Ndufc2/Ndufa13/Sod2/Cd36/Hk2/Prdx3/Pdk4/Acox1/Ndufs4/Cat/Vdac1/Ndufs3/Ndufs6/Prdx5/Plin5/Rfk,19
GO:0015718,monocarboxylic acid transport,15/251,153/16510,0.09803921568627451,6.448714944144988,8.41275624053705,1.2106646895099961e-8,2.1001557605384992e-7,1.659960315771111e-7,Plin2/Acsl5/Mpc2/Mpc1/Fabp4/Rbp7/Cd36/Fabp3/Acsl1/Acacb/Ces1d/Slc16a1/Abcd3/Fabp5/Pparg,15
GO:0072526,pyridine-containing compound catabolic process,13/251,110/16510,0.11818181818181818,7.773632741760232,8.856179156752802,1.2180165219291824e-8,2.1001557605384992e-7,1.659960315771111e-7,Eno1/Pfkl/Aldoa/Gpd1/Pkm/Hk2/Gapdh/Gpi1/Mtch2/Pgk1/Ogdh/Pgam1/Slc4a4,13
GO:1901615,organic hydroxy compound metabolic process,26/251,493/16510,0.05273833671399594,3.4689639009883386,6.915091657582694,3.684964820884047e-8,6.03379851246913e-7,4.769106307376627e-7,G6pdx/Ldha/Apoc1/Dgat2/Gpd1/Acadl/Idh3a/Scp2/Ldhb/Aco2/Gpd2/Dhrs7/Mtch2/Pck1/Acadvl/Pnpla2/Ces1d/Comt/Ndufs4/Dgat1/Abcd3/Ephx2/Npc2/Cat/Rbp4/Lipe,26
GO:0019915,lipid storage,12/251,102/16510,0.11764705882352941,7.738457932973986,8.481704011061716,4.720781178581231e-8,7.62021132088715e-7,6.023004878085349e-7,Plin2/Dgat2/Cd36/Acacb/Pnpla2/Cidea/Tmem135/Ces1d/Dgat1/Npc2/Pparg/Plin5,12
GO:0006739,NADP metabolic process,9/251,50/16510,0.18,11.839840637450198,9.537692427500785,5.4698486900962834e-8,8.705857075985413e-7,6.881097836860176e-7,G6pdx/Tkt/Pgd/Taldo1/Me1/Mdh1/Acacb/Hsd11b1/Prdx5,9
GO:0006869,lipid transport,22/251,387/16510,0.056847545219638244,3.7392548668375594,6.775094020074664,1.203555159034973e-7,1.8634636339888427e-6,1.4728791742146578e-6,Plin2/Acsl5/Apoc1/Fabp4/Dbi/Rbp7/Cd36/Scp2/Fabp3/Acsl1/Slc25a20/Cidea/Ces1d/Comt/Abcd3/Fabp5/Npc2/Vdac1/Rbp4/Pparg/Adipoq/Vdac2,22
GO:1901568,fatty acid derivative metabolic process,8/251,48/16510,0.16666666666666666,10.96281540504648,8.588389505936842,5.696301883316932e-7,8.13340447484089e-6,6.428632063409067e-6,Acsl5/Elovl6/Dgat2/Acsl1/Elovl3/Dgat1/Acat1/Hsd17b4,8
GO:0070542,response to fatty acid,9/251,66/16510,0.13636363636363635,8.969576240492573,8.0603479954575,6.539234692649898e-7,9.187221086710598e-6,7.261567309771721e-6,Ucp1/Dgat2/Cd36/Bola3/Acsl1/Pdk4/Aacs/Cat/Adipoq,9
GO:0070482,response to oxygen levels,19/251,334/16510,0.05688622754491018,3.7417992699859246,6.289609026028142,8.937066121273158e-7,1.2253471380733559e-5,9.68512745799355e-6,Eno1/Sod2/Hk2/Acaa2/Pck1/Chchd2/Pgk1/Comt/Ndufs4/Higd1a/Egln1/Cat/Eif4ebp1/Sdhd/Ndufs2/Pparg/Adipoq/Vegfb/Kcnk3,19
GO:0043467,regulation of generation of precursor metabolites and energy,12/251,143/16510,0.08391608391608392,5.519739224918508,6.744460019795972,1.915109172885355e-6,2.5341793473762027e-5,2.003011980698331e-5,Ndufa4/Gpd1/Cox7a1/Cox7a2/Dnajc15/Mtch2/Cisd1/Chchd2/Cox17/Tmem135/Slc4a4/Hsd11b1,12
GO:0006979,response to oxidative stress,20/251,387/16510,0.05167958656330749,3.399322606215963,5.93432777592203,2.031836192561673e-6,2.673097788595588e-5,2.1128129316020072e-5,Ndufa6/Ucp1/G6pdx/Ndufb4/Ndufa12/Gpx4/Sod2/Cd36/Etfdh/Ndufs8/Mgst1/Prdx3/Chchd2/Atox1/Aifm2/Comt/Cat/Ndufs2/Prdx5/Adipoq,20
GO:0071453,cellular response to oxygen levels,13/251,172/16510,0.0755813953488372,4.971509311590846,6.505350364277284,2.321259898792282e-6,3.0018110963927465e-5,2.372627492246418e-5,Eno1/Acaa2/Pck1/Chchd2/Pgk1/Ndufs4/Higd1a/Egln1/Eif4ebp1/Sdhd/Ndufs2/Pparg/Kcnk3,13
